ID,Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model
768,Volkswagen,19500.0,sedan,82,1.8,Petrol,yes,2011,Passat B7
43,BMW,7700.0,sedan,326,2.8,Petrol,yes,1998,528
903,Mercedes-Benz,7500.0,other,406,2.2,Diesel,yes,2003,Vito
2900,Volkswagen,13300.0,sedan,0,1.6,Petrol,yes,2016,Polo
562,Toyota,18999.0,crossover,95,2.0,Petrol,yes,2011,Rav 4
3388,Renault,13300.0,vagon,0,1.5,Diesel,yes,2016,Logan
2866,Volkswagen,49999.0,van,59,2.0,Diesel,yes,2014,Multivan
3687,BMW,72900.0,crossover,16,3.0,Diesel,yes,2015,X6
2843,Mitsubishi,9500.0,sedan,136,2.0,Petrol,yes,2008,Lancer X
1434,BMW,6800.0,sedan,325,,Other,no,2005,525
1193,Volkswagen,35000.0,crossover,20,2.0,Diesel,yes,2014,Tiguan
1076,Mitsubishi,5999.0,sedan,150,1.6,Petrol,yes,2005,Lancer
389,Volkswagen,7800.0,van,380,2.5,Diesel,yes,1999,T4 (Transporter)
695,Mercedes-Benz,40500.0,sedan,108,5.5,Petrol,yes,2010,S 500
3153,Mitsubishi,6900.0,sedan,122,1.6,Petrol,yes,2008,Lancer
374,Volkswagen,12500.0,vagon,96,,Petrol,yes,2010,Golf VI
1007,Volkswagen,2900.0,vagon,243,1.9,Diesel,no,1999,Passat B5
2954,Audi,25900.0,sedan,104,2.8,Petrol,yes,2010,A6
2904,Mercedes-Benz,3900.0,sedan,385,1.8,Petrol,yes,1995,C-Class
1415,Mercedes-Benz,1350.0,sedan,360,2.5,Diesel,no,1989,E-Class
1080,Mercedes-Benz,40000.0,other,119,6.3,Petrol,yes,2008,ML 63 AMG
3152,Mercedes-Benz,3300.0,sedan,330,2.0,Gas,yes,1988,190
489,BMW,21700.0,crossover,101,2.5,Gas,yes,2007,X3
3812,BMW,64999.0,sedan,15,3.0,Petrol,yes,2012,640
3471,BMW,19500.0,sedan,190,6.0,Petrol,yes,2004,760
1459,Mercedes-Benz,11000.0,van,250,2.2,Diesel,yes,2005,Vito
3853,Volkswagen,1950.0,hatch,94,1.1,Petrol,yes,1982,Golf II
1615,Volkswagen,10777.0,van,157,1.6,Diesel,yes,2012,Caddy
1311,Audi,3800.0,vagon,190,2.5,Diesel,no,2002,A6
2183,Volkswagen,8300.0,hatch,147,1.6,Gas,yes,2006,Golf Plus
1621,Audi,10900.0,sedan,225,2.4,Petrol,yes,2005,A6
3806,Mercedes-Benz,24800.0,vagon,118,3.0,Diesel,yes,2010,E-Class
1305,Mercedes-Benz,154999.0,crossover,0,4.6,Petrol,yes,2016,GLS 500
1772,Volkswagen,18999.0,sedan,122,1.8,Petrol,yes,2012,Passat CC
1307,Mercedes-Benz,8000.0,other,230,2.2,Diesel,yes,2001,Vito
4059,Audi,11400.0,crossover,250,2.5,Diesel,yes,2005,A6 Allroad
4088,Mercedes-Benz,50800.0,crossover,30,3.5,Diesel,yes,2013,ML 350
3425,Audi,15500.0,vagon,180,2.0,Diesel,yes,2007,A6
3060,Mercedes-Benz,124999.0,crossover,0,3.0,Diesel,yes,2016,GLS 350
84,Volkswagen,13708.0,hatch,51,1.4,Petrol,yes,2014,Polo
1222,Volkswagen,17200.0,crossover,220,2.5,Diesel,yes,2006,Touareg
847,Volkswagen,10800.0,sedan,100,1.8,Petrol,yes,2008,Passat B6
1932,Volkswagen,16000.0,crossover,90,2.0,Petrol,yes,2011,Tiguan
2316,Volkswagen,10400.0,sedan,78,1.6,Petrol,yes,2012,Polo
2839,Volkswagen,24800.0,sedan,2,1.6,Diesel,yes,2016,Jetta
3885,Volkswagen,11300.0,van,250,2.5,Diesel,yes,2007,T5 (Transporter)
2195,BMW,7200.0,sedan,448,3.0,Petrol,yes,1996,730
144,Audi,25000.0,other,60,2.0,Petrol,yes,2011,A5
1188,BMW,28000.0,sedan,170,2.0,Diesel,yes,2011,520
972,Renault,7400.0,vagon,242,1.5,Diesel,yes,2007,Megane
967,Mercedes-Benz,6950.0,other,190,2.2,Diesel,yes,1999,Vito
856,Mercedes-Benz,8600.0,sedan,240,3.2,Diesel,yes,2001,E-Class
1597,BMW,3350.0,vagon,295,2.0,Diesel,no,2002,320
1265,BMW,3000.0,sedan,350,99.99,Other,yes,1992,520
526,Mitsubishi,18999.0,crossover,121,3.8,Gas,yes,2008,Pajero Wagon
4322,Volkswagen,5150.0,van,240,2.0,Diesel,yes,2005,Caddy
2499,Audi,2800.0,sedan,230,2.8,Petrol,yes,1997,A8
2081,Volkswagen,11700.0,van,185,1.4,Petrol,yes,2008,Cross Touran
2541,Renault,2200.0,van,290,2.2,Diesel,no,1999,Espace
3208,Toyota,7900.0,sedan,170,3.0,Petrol,yes,2004,Camry
2042,Mercedes-Benz,11499.0,other,157,2.2,Diesel,yes,2012,Vito
1447,Volkswagen,1450.0,van,100,1.6,Diesel,yes,1988,T3 (Transporter)
931,BMW,6800.0,crossover,242,99.99,Diesel,no,2005,X3
861,BMW,28700.0,sedan,160,3.0,Petrol,yes,2011,528
474,Renault,5800.0,van,159,1.5,Diesel,yes,2007,Kangoo
2634,Renault,8900.0,van,150,2.0,Diesel,yes,2009,Trafic
1754,Volkswagen,35999.0,crossover,84,3.0,Diesel,yes,2011,Touareg
3788,BMW,75000.0,crossover,20,3.0,Diesel,yes,2014,X5
3760,Renault,6950.0,van,310,2.5,Diesel,yes,2005,Master
3692,Mercedes-Benz,8500.0,van,270,2.2,Diesel,yes,2004,Vito
677,Volkswagen,2500.0,vagon,232,1.6,Petrol,no,2001,Golf IV
183,BMW,1900.0,sedan,300,2.5,Diesel,no,1997,5 Series
3336,Audi,52055.0,crossover,0,2.0,Diesel,yes,2016,Q5
41,Mercedes-Benz,9800.0,van,230,2.15,Diesel,yes,2004,Vito
4211,Mercedes-Benz,23999.0,sedan,204,3.5,Petrol,yes,2008,S 350
742,Volkswagen,10700.0,van,153,2.0,Diesel,yes,2010,Caddy
96,Mercedes-Benz,4000.0,sedan,405,2.0,Diesel,yes,1992,200
2310,Volkswagen,2400.0,vagon,320,1.9,Diesel,no,2000,Passat B5
1256,Toyota,18200.0,crossover,146,2.7,Gas,yes,2006,Land Cruiser Prado
3050,Volkswagen,4100.0,van,345,1.9,Diesel,no,2002,Sharan
3628,Toyota,7900.0,hatch,56,1.0,Gas,yes,2011,Aygo
3802,Mercedes-Benz,5200.0,sedan,432,3.0,Diesel,yes,1992,E-Class
3464,Mitsubishi,8400.0,sedan,147,2.0,Petrol,yes,2007,Lancer
3278,Volkswagen,6500.0,van,185,,Diesel,yes,2006,Caddy
1906,Renault,7500.0,van,240,74.0,Diesel,yes,2005,Grand Scenic
1203,Volkswagen,11500.0,van,70,2.0,Diesel,yes,2013,Caddy
1385,Toyota,9999.0,sedan,225,3.0,Gas,yes,2004,Camry
228,Mercedes-Benz,25000.0,sedan,130,5.5,Petrol,yes,2007,S 550
3540,Mercedes-Benz,10600.0,van,250,2.2,Diesel,yes,2006,Sprinter 313
532,Renault,3400.0,van,260,2.2,Diesel,no,2005,Espace
1751,Volkswagen,10000.0,van,283,2.5,Diesel,yes,2005,T5 (Transporter)
521,Toyota,28500.0,crossover,107,3.5,Gas,yes,2011,Highlander
3669,Toyota,23200.0,crossover,160,4.0,Petrol,yes,2008,Land Cruiser Prado
1936,Volkswagen,5000.0,van,400,2.4,Diesel,yes,1993,T4 (Transporter)
1451,BMW,12900.0,vagon,260,3.0,Diesel,yes,2004,330
1585,Mercedes-Benz,2200.0,sedan,400,2.0,Petrol,yes,1988,190
2490,Volkswagen,10650.0,sedan,65,1.6,Petrol,yes,2013,Polo
4288,Mercedes-Benz,6900.0,vagon,235,2.9,Diesel,yes,1997,E-Class
3375,Toyota,22900.0,crossover,34,2.0,Petrol,yes,2012,Rav 4
2162,Audi,6100.0,sedan,305,1.6,Other,yes,1996,A4
1606,Mercedes-Benz,18900.0,sedan,232,3.0,Diesel,yes,2007,E-Class
1269,BMW,43163.0,crossover,0,2.0,Diesel,yes,2016,X1
2799,Mitsubishi,8400.0,sedan,91,1.5,Petrol,yes,2009,Lancer X
4215,Mercedes-Benz,18500.0,crossover,180,3.5,Petrol,yes,2008,ML 350
3124,Volkswagen,17400.0,sedan,73,1.8,Petrol,yes,2012,Passat B7
1480,Volkswagen,3600.0,sedan,320,1.8,Gas,yes,1989,Passat B3
2313,Mitsubishi,1699.0,hatch,294,1.6,Gas,yes,1992,Lancer
3701,Mercedes-Benz,29500.0,crossover,55,2.2,Diesel,no,2013,ML 250
1746,Mercedes-Benz,75500.0,van,14,2.2,Diesel,yes,2015,V 250
1248,Mercedes-Benz,35300.0,sedan,3,1.6,Petrol,yes,2014,CLA 200
1608,Renault,14500.0,sedan,98,1.5,Diesel,yes,2014,Fluence
3442,Volkswagen,22800.0,other,161,2.0,Diesel,yes,2011,Amarok
3714,Volkswagen,8200.0,van,265,2.5,Diesel,no,2007,Caravelle
3089,Toyota,12700.0,sedan,160,2.4,Gas,yes,2005,Camry
2651,Toyota,9800.0,sedan,65,1.6,Petrol,yes,2009,Auris
993,Renault,10200.0,hatch,70,1.5,Diesel,yes,2013,Sandero
3282,Audi,6700.0,sedan,470,2.0,Diesel,yes,1997,A6
3216,Volkswagen,8900.0,van,167,2.0,Gas,yes,2011,Caddy
2751,Mercedes-Benz,18900.0,other,50,3.5,Petrol,yes,2005,SLK 350
779,Mitsubishi,16900.0,crossover,126,3.0,Gas,yes,2008,Pajero Wagon
2824,Toyota,34000.0,crossover,44,3.5,Petrol,yes,2012,Highlander
246,Volkswagen,20000.0,sedan,102,1.8,Petrol,yes,2011,Passat CC
761,Volkswagen,12700.0,van,164,1.6,Diesel,yes,2012,Touran
1292,Toyota,30500.0,crossover,40,2.7,Petrol,yes,2011,Land Cruiser Prado
3982,Volkswagen,13900.0,vagon,123,1.4,Gas,yes,2013,Touran
1204,BMW,3300.0,sedan,233,28.0,Petrol,no,1997,528
3787,Mercedes-Benz,7700.0,van,300,2.2,Other,yes,2004,Vito
4074,Mercedes-Benz,1700.0,sedan,300,2.0,Gas,no,1998,E-Class
2553,Mercedes-Benz,5000.0,other,200,2.0,Petrol,yes,1998,CLK 200
3112,Mercedes-Benz,35000.0,crossover,154,3.2,Diesel,yes,2008,GL 320
1260,Mitsubishi,5800.0,vagon,230,1.6,Petrol,yes,2005,Space Star
1111,Mercedes-Benz,105999.0,crossover,0,2.98,Diesel,yes,2016,GLE-Class
2248,Renault,4999.0,sedan,114,1.4,Other,yes,2006,Clio
1108,Volkswagen,3100.0,hatch,311,1.6,Gas,yes,1986,Golf II
2732,Volkswagen,9300.0,van,200,1.6,Diesel,yes,2011,Caddy
1217,Mercedes-Benz,20500.0,sedan,193,3.5,Other,yes,2006,CLS 350
3361,Toyota,14699.0,sedan,155,,Petrol,yes,2006,Camry
1558,Mercedes-Benz,125000.0,sedan,17,3.0,Diesel,yes,2015,S 350
3065,Mercedes-Benz,6500.0,other,215,2.2,Diesel,yes,2000,Vito
3127,Mercedes-Benz,2300.0,sedan,300,2.0,Petrol,yes,1991,E-Class
3233,Renault,6000.0,vagon,225,1.5,Diesel,yes,2004,Megane
3629,BMW,18000.0,sedan,180,2.0,Other,no,2011,520
3913,BMW,14200.0,sedan,135,3.0,Gas,yes,2004,530
3277,Renault,3400.0,hatch,77,1.8,Other,yes,1994,Laguna
921,Mercedes-Benz,43500.0,sedan,59,4.6,Petrol,yes,2011,S 500
154,Volkswagen,16900.0,crossover,145,1.4,Petrol,yes,2011,Tiguan
1453,Volkswagen,7200.0,hatch,127,1.39,Petrol,yes,2007,Polo
884,Volkswagen,22500.0,van,62,2.0,Diesel,yes,2011,Caravelle
3598,Volkswagen,1850.0,other,200,1.6,Petrol,no,1999,Golf IV
2903,Volkswagen,6700.0,van,300,2.4,Diesel,yes,2000,T4 (Transporter)
746,BMW,1900.0,vagon,285,2.5,Diesel,no,1997,525
4182,BMW,31500.0,crossover,130,3.0,Diesel,yes,2010,X5
2612,BMW,16400.0,sedan,187,4.8,Gas,yes,2007,750
279,Toyota,5900.0,crossover,180,3.0,Diesel,no,2003,Land Cruiser Prado
80,Toyota,15700.0,crossover,195,4.0,Gas,yes,2003,Land Cruiser Prado
4014,Toyota,17777.0,other,120,2.7,Gas,yes,2006,Land Cruiser Prado
2601,Volkswagen,30000.0,sedan,67,2.0,Diesel,yes,2013,Passat B7
413,BMW,3500.0,sedan,313,2.5,Diesel,yes,1994,325
3743,Mercedes-Benz,8700.0,sedan,290,2.7,Diesel,yes,1999,E-Class
2320,Mercedes-Benz,8900.0,other,213,5.0,Other,yes,1999,CL 500
3227,Audi,18300.0,sedan,125,2.0,Diesel,yes,2009,A6
4110,BMW,34500.0,sedan,45,2.0,Petrol,yes,2013,320
414,Mercedes-Benz,12800.0,other,260,2.7,Diesel,yes,2005,Sprinter 316
1428,BMW,34500.0,crossover,85,3.0,Petrol,yes,2010,X5
3668,Volkswagen,13950.0,hatch,104,1.2,Petrol,yes,2012,Golf Plus
1983,Toyota,8500.0,hatch,93,1.6,Petrol,yes,2007,Auris
620,Toyota,13500.0,sedan,144,3.5,Gas,yes,2007,Camry
2199,Audi,3000.0,van,11,1.9,Diesel,no,1999,A6
1353,Audi,30900.0,vagon,118,2.0,Petrol,yes,2013,A4 Allroad
1899,BMW,35500.0,sedan,235,3.0,Diesel,yes,2010,730
907,BMW,4700.0,sedan,230,2.5,Petrol,yes,1990,525
3815,Renault,5500.0,sedan,153,1.6,Other,yes,2006,Megane
2361,Renault,11000.0,hatch,127,1.5,Diesel,yes,2012,Megane
2429,Renault,3800.0,van,196,1.9,Diesel,yes,1998,Kangoo
1614,Renault,1350.0,sedan,100,1.7,Petrol,yes,1986,21
3582,Mercedes-Benz,11000.0,sedan,319,2.2,Diesel,yes,2003,220
39,Audi,33900.0,other,14,1.8,Petrol,yes,2014,TT
3843,Mercedes-Benz,10200.0,sedan,174,2.6,Gas,yes,2001,E-Class
2829,Volkswagen,3400.0,van,175,1.4,Petrol,yes,2003,Caddy
3712,Audi,9499.0,sedan,255,2.5,Diesel,yes,2002,A6
2235,Mercedes-Benz,11500.0,van,307,2.2,Diesel,yes,2007,Vito
3757,Mercedes-Benz,12999.0,van,130,2.2,Diesel,yes,2012,Vito
1019,Mercedes-Benz,15800.0,other,264,2.2,Other,yes,2009,Vito
1637,Mercedes-Benz,12600.0,sedan,300,2.7,Diesel,yes,2003,E-Class
1169,BMW,35500.0,crossover,33,2.0,Diesel,yes,2014,X1
2907,Renault,7500.0,other,160,2.0,Gas,yes,2006,Scenic
2336,Volkswagen,22000.0,sedan,26,1.8,Petrol,yes,2011,Passat CC
3096,Renault,7200.0,van,123,1.5,Diesel,yes,2012,Kangoo
2614,Mitsubishi,15000.0,crossover,295,2.8,Diesel,yes,2004,Pajero Wagon
1972,Mercedes-Benz,26600.0,van,122,3.0,Diesel,yes,2012,Vito
3608,Mercedes-Benz,74900.0,other,32,6.3,Petrol,yes,2007,CL 63 AMG
703,Mercedes-Benz,22000.0,other,53,3.0,Petrol,yes,2007,CLK 280
2931,Audi,8500.0,sedan,247,2.5,Diesel,yes,2001,A6
3204,Renault,6450.0,van,186,1.5,Diesel,yes,2011,Kangoo
3947,Volkswagen,3300.0,vagon,430,1.8,Petrol,yes,1991,Passat B3
757,Volkswagen,6500.0,vagon,101,2.0,Diesel,yes,2011,Passat B6
3635,BMW,51900.0,crossover,106,3.0,Diesel,yes,2012,X6
3590,Mitsubishi,4000.0,hatch,367,1.6,Gas,yes,1997,Carisma
430,Mercedes-Benz,24999.0,sedan,112,2.2,Diesel,yes,2012,C-Class
3283,BMW,11700.0,sedan,270,3.0,Diesel,yes,2003,530
1582,Toyota,28700.0,crossover,100,3.5,Petrol,yes,2012,Highlander
1719,Audi,18500.0,sedan,137,,Petrol,yes,2009,A6
858,Mitsubishi,22900.0,crossover,69,2.4,Petrol,yes,2014,Outlander XL
3407,Mercedes-Benz,99000.0,crossover,0,3.0,Diesel,yes,2016,GLS 350
641,Mitsubishi,9000.0,sedan,78,2.4,Gas,yes,2006,Galant
122,BMW,6350.0,crossover,156,4.4,Gas,no,2002,X5
435,Volkswagen,15000.0,other,280,2.8,Diesel,yes,2006,LT
3205,Volkswagen,28500.0,other,38,2.0,Diesel,yes,2015,Tiguan
1693,Mercedes-Benz,15300.0,other,168,3.2,Petrol,yes,2003,CLK 320
3151,Mercedes-Benz,24800.0,other,160,3.0,Diesel,yes,2007,S 320
2768,Renault,20007.0,sedan,2,1.5,Diesel,yes,2015,Fluence
4299,BMW,11800.0,sedan,218,2.0,Petrol,yes,2006,320
95,Mitsubishi,8500.0,sedan,116,1.5,Petrol,yes,2008,Lancer X
3023,Mercedes-Benz,11700.0,sedan,246,5.0,Petrol,yes,2004,S 500
4113,Volkswagen,55555.0,van,53,2.0,Diesel,yes,2013,Multivan
2170,Renault,6100.0,van,280,90.0,Diesel,yes,2008,Kangoo
782,Renault,7500.0,van,43,1.5,Diesel,yes,2013,Kangoo
2658,Mercedes-Benz,189999.0,other,0,4.7,Petrol,yes,2016,S 500
3465,Volkswagen,1450.0,hatch,200,1.8,Gas,no,1992,Golf III
3515,Mercedes-Benz,3200.0,sedan,390,2.3,Gas,yes,1985,E-Class
1698,Renault,3600.0,sedan,101,2.0,Petrol,yes,1997,Megane
12,Renault,2500.0,sedan,260,1.79,Petrol,yes,1994,19
2552,Toyota,12400.0,hatch,52,1.4,Other,yes,2012,Prius
299,Audi,64400.0,other,41,,Other,yes,2014,A8
1112,Mercedes-Benz,18500.0,van,170,2.2,Diesel,yes,2010,Vito
1242,Volkswagen,6900.0,sedan,160,1.6,Petrol,yes,2003,Bora
1504,Volkswagen,6400.0,van,312,2.5,Diesel,yes,2000,T4 (Transporter) 
4121,Toyota,18800.0,vagon,89,1.8,Petrol,yes,2012,Avensis
4114,Toyota,22500.0,sedan,12,2.5,Petrol,yes,2014,Camry
3642,Mercedes-Benz,8000.0,crossover,314,99.99,Gas,yes,2000,ML 320
2858,Mercedes-Benz,124000.0,crossover,0,3.0,Petrol,yes,2016,GLS 400
3980,Audi,34500.0,sedan,71,2.8,Petrol,yes,2012,A6
1634,Renault,10499.0,other,160,,Diesel,yes,2013,Trafic
2533,Toyota,24800.0,crossover,90,4.0,Petrol,yes,2008,FJ Cruiser
2857,Mitsubishi,18999.0,crossover,173,3.8,Gas,yes,2008,Pajero Wagon
3791,Volkswagen,6300.0,van,1,2.5,Diesel,yes,2000,T4 (Transporter)
1758,Mitsubishi,7300.0,sedan,145,1.6,Petrol,yes,2008,Lancer
885,Volkswagen,8900.0,van,272,1.9,Diesel,yes,2005,Caddy
3694,Toyota,30950.0,other,45,4.6,Petrol,yes,2013,Tundra
2303,Mercedes-Benz,6999.0,other,168,2.3,Petrol,yes,2001,CLK 230
932,Audi,30999.0,sedan,2,1.4,Petrol,yes,2016,A3
518,Mitsubishi,7650.0,sedan,133,1.5,Gas,yes,2008,Lancer
2406,Volkswagen,10600.0,van,120,2.0,Diesel,yes,2007,Touran
1860,Mercedes-Benz,4700.0,sedan,260,2.7,Diesel,no,2002,E-Class
351,Audi,39900.0,other,12,1.8,Petrol,yes,2014,A5
2962,Volkswagen,21500.0,sedan,1,1.4,Petrol,yes,2015,Jetta
3224,Renault,12179.0,vagon,95,1.5,Diesel,yes,2012,Megane
537,Volkswagen,10000.0,van,220,1.9,Diesel,yes,2008,Caddy
1409,Volkswagen,69990.0,van,1,5.0,Diesel,yes,2015,Multivan
1060,Volkswagen,9000.0,sedan,59,1.6,Gas,yes,2013,Polo
2939,Mercedes-Benz,30500.0,sedan,89,6.3,Petrol,yes,2008,CLS 63 AMG
4131,Mercedes-Benz,46500.0,crossover,127,5.0,Petrol,yes,2008,G 500
4123,Audi,14900.0,crossover,183,3.6,Petrol,no,2007,Q7
2932,Mitsubishi,12900.0,sedan,40,2.0,Petrol,yes,2013,Lancer Evolution
3435,BMW,23500.0,crossover,74,2.0,Petrol,yes,2010,X1
3390,Mitsubishi,8777.0,sedan,180,20.0,Petrol,yes,2007,Lancer X
3785,Volkswagen,9555.0,van,152,1.6,Diesel,yes,2012,Caddy
4340,Toyota,17900.0,sedan,35,1.6,Petrol,yes,2014,Corolla
1859,Mercedes-Benz,39900.0,other,88,6.2,Petrol,yes,2008,CL 63 AMG
2681,Volkswagen,9200.0,vagon,107,1.6,Petrol,yes,2010,Golf Variant
1863,Volkswagen,23000.0,sedan,80,2.0,Other,yes,2011,Passat CC
2156,Mercedes-Benz,8500.0,sedan,500,3.2,Diesel,yes,2000,E-Class
373,Renault,9600.0,vagon,184,1.5,Diesel,yes,2011,Megane
4197,Mercedes-Benz,4300.0,sedan,280,1.8,Petrol,yes,1993,C-Class
3466,Volkswagen,13700.0,other,103,2.0,Diesel,yes,2013,T5 (Transporter) 
1371,Mitsubishi,8700.0,sedan,80,1.5,Petrol,yes,2008,Lancer X
1703,Toyota,10500.0,sedan,124,1.8,Petrol,yes,2008,Avensis
574,Toyota,17950.0,sedan,87,2.4,Petrol,yes,2010,Camry
2492,Mitsubishi,7500.0,sedan,140,1.5,Petrol,yes,2007,Lancer X
2588,Mercedes-Benz,107000.0,van,0,2.2,Diesel,yes,2016,V 250
2632,Toyota,13300.0,crossover,140,2.4,Petrol,yes,2007,Rav 4
2362,Mercedes-Benz,13900.0,other,225,,Other,yes,2008,Vito
3088,Mercedes-Benz,9500.0,vagon,180,3.2,Diesel,yes,2002,E-Class
1281,Mercedes-Benz,18700.0,sedan,105,5.5,Petrol,yes,2006,S 500
3940,Mitsubishi,7000.0,sedan,158,1.6,Petrol,yes,2007,Lancer
3195,Mercedes-Benz,5400.0,other,300,3.2,Gas,yes,1997,E-Class
997,Renault,7900.0,van,268,1.5,Diesel,yes,2008,Grand Scenic
1851,Mercedes-Benz,111999.0,crossover,0,3.0,Diesel,yes,2016,GLS 350
2233,Mercedes-Benz,3550.0,sedan,274,3.2,Diesel,no,2002,E-Class
1052,BMW,1750.0,vagon,200,2.0,Petrol,no,2000,520
3255,Mercedes-Benz,11299.0,van,1,2.2,Other,yes,2006,Vito
1139,Toyota,6500.0,sedan,248,2.0,Petrol,yes,2001,Avensis
3928,Volkswagen,5700.0,sedan,300,1.8,Petrol,yes,2001,Passat B5
3498,Mercedes-Benz,18800.0,other,90,1.8,Petrol,yes,2008,CLC 180
2865,Mercedes-Benz,26900.0,sedan,150,5.5,Petrol,yes,2008,S 550
4183,Renault,2950.0,vagon,280,19.0,Diesel,yes,2000,Kangoo
1039,Volkswagen,8700.0,other,357,2.5,Diesel,yes,2003,T4 (Transporter) 
3650,Mercedes-Benz,28500.0,crossover,190,3.2,Diesel,yes,2008,ML 320
1749,Volkswagen,3500.0,hatch,201,1.9,Diesel,no,2002,Golf IV
164,Toyota,28500.0,crossover,97,3.5,Petrol,yes,2012,Highlander
3284,Mercedes-Benz,13000.0,other,580,2.2,Diesel,yes,2005,Sprinter 313
4091,BMW,6399.0,sedan,282,2.0,Petrol,yes,1995,520
3035,Mercedes-Benz,71999.0,crossover,0,2.2,Diesel,yes,2016,GLE-Class
2960,BMW,37000.0,crossover,186,5.0,Petrol,yes,2008,X6
605,Volkswagen,10950.0,van,165,2.0,Diesel,yes,2012,Caddy
1535,Toyota,68500.0,van,1,3.5,Petrol,yes,2016,Sienna
732,BMW,53999.0,sedan,80,2.99,Diesel,yes,2012,550
1263,Toyota,23300.0,crossover,40,2.0,Petrol,yes,2014,Rav 4
3485,Audi,56000.0,crossover,44,3.0,Diesel,yes,2014,Q7
933,BMW,3099.0,sedan,230,3.0,Diesel,no,2003,530
3449,BMW,7000.0,sedan,338,,Petrol,yes,1997,728
507,Audi,21900.0,crossover,183,4.2,Petrol,yes,2007,Q7
583,BMW,6500.0,sedan,272,2.8,Petrol,yes,1996,328
1189,Audi,10700.0,vagon,222,2.5,Diesel,yes,2005,A6
1166,Mercedes-Benz,14490.0,vagon,212,2.2,Diesel,yes,2008,E-Class
2972,Mitsubishi,17555.0,crossover,115,3.0,Gas,yes,2008,Pajero Wagon
534,Volkswagen,2300.0,hatch,320,1.6,Gas,yes,1989,Golf II
658,BMW,12500.0,crossover,176,3.0,Gas,yes,2002,X5
3801,Toyota,103999.0,crossover,0,4.5,Diesel,yes,2016,Land Cruiser 200
1734,Renault,2100.0,van,270,1.9,Diesel,no,2002,Scenic
1057,Renault,7400.0,van,120,1.5,Diesel,yes,2012,Kangoo
2014,Volkswagen,22200.0,hatch,51,2.0,Petrol,yes,2013,New Beetle
3879,BMW,3000.0,sedan,294,2.0,Diesel,no,1999,320
1198,Renault,8200.0,vagon,192,1.5,Diesel,yes,2010,Logan
2961,Audi,8000.0,sedan,234,2.4,Petrol,yes,1998,A6
4126,Volkswagen,9000.0,sedan,223,2.5,Diesel,yes,2007,T5 (Transporter)
125,Mercedes-Benz,12700.0,van,160,3.0,Diesel,yes,2007,Vito
3693,Volkswagen,7600.0,van,158,2.0,Diesel,yes,2009,Caddy
769,Volkswagen,10900.0,van,240,2.5,Diesel,yes,2007,T5 (Transporter)
4055,Toyota,39500.0,other,1,2.8,Diesel,yes,2016,Hilux
2059,Renault,7550.0,hatch,155,2.0,Petrol,yes,2007,Laguna
1127,Toyota,3100.0,hatch,283,1.3,Petrol,yes,1994,Corolla
1888,Toyota,12999.0,sedan,160,3.5,Gas,yes,2007,Avalon
863,BMW,10999.0,sedan,150,2.0,Gas,yes,2003,320
129,Renault,7100.0,van,208,1.5,Diesel,yes,2008,Kangoo
681,Mercedes-Benz,72700.0,van,42,2.2,Diesel,yes,2014,V 250
4012,Mercedes-Benz,6700.0,van,310,2.2,Diesel,yes,2001,Vito
3957,BMW,8100.0,vagon,180,2.0,Diesel,no,2011,118
1177,Mercedes-Benz,13600.0,van,199,2.2,Diesel,yes,2009,Vito
660,Toyota,20900.0,sedan,70,2.5,Petrol,yes,2012,Camry
386,Toyota,10200.0,sedan,180,2.4,Petrol,yes,2003,Camry
283,Audi,9999.0,sedan,190,3.0,Petrol,yes,2007,A6
2822,Volkswagen,17500.0,sedan,144,1.4,Petrol,yes,2012,Passat CC
3113,Volkswagen,6900.0,sedan,256,1.8,Petrol,yes,2002,Passat B5
2995,Mitsubishi,12000.0,sedan,121,2.4,Gas,yes,2009,Galant
3041,Volkswagen,19999.0,sedan,107,1.8,Petrol,yes,2011,Passat B7
49,Mercedes-Benz,29500.0,sedan,134,5.0,Petrol,yes,2008,S 500
3563,Volkswagen,9500.0,hatch,62,1.2,Diesel,yes,2011,Polo
4080,Mercedes-Benz,7800.0,hatch,125,2.3,Petrol,yes,2001,C-Class
1034,Mercedes-Benz,52777.0,sedan,60,3.0,Diesel,yes,2012,CLS 350
911,Mercedes-Benz,40000.0,crossover,152,5.0,Gas,yes,2006,G 500
802,Volkswagen,16950.0,sedan,38,2.0,Diesel,yes,2014,Jetta
1271,Toyota,28350.0,crossover,92,2.2,Diesel,yes,2013,Rav 4
1173,Toyota,74999.0,crossover,1,4.5,Diesel,yes,2016,Land Cruiser 200
5,Toyota,18300.0,crossover,120,2.0,Petrol,yes,2011,Rav 4
3186,Volkswagen,8700.0,van,158,2.5,Diesel,yes,2003,T5 (Transporter)
1662,Mercedes-Benz,30900.0,sedan,71,2.2,Diesel,yes,2012,E-Class
3261,BMW,7400.0,sedan,290,3.0,Petrol,yes,2000,330
2413,BMW,45500.0,sedan,42,2.0,Diesel,yes,2014,520
3175,BMW,10800.0,sedan,288,4.4,Gas,yes,2002,745
4226,Volkswagen,12900.0,van,176,2.5,Diesel,yes,2008,T5 (Transporter)
2600,Volkswagen,37900.0,crossover,73,3.0,Diesel,yes,2012,Touareg
3185,Audi,6500.0,sedan,365,4.2,Gas,yes,1995,A8
